proposal_id,proposal_text,creation_datetime,nb_entailed_proposals,nb_contradictory_proposals,nb_votes_for,nb_votes_mixed,nb_votes_against,nb_args_for,nb_args_against,controversiality_nli,controversiality_votes,controversiality_args
587,"Autorisation des opérateurs de jeux sur internet à proposer la belote, le tarot et le bridge.. En France on ne peut  toujours pas jouer à la Belote au Tarot et même au Bridge avec mise sur internet et pourtant...


Ces jeux culturellement et historiquement français sont très populaires, ancrés dans nos régions avec plusieurs millions de pratiquants réguliers répartis dans les milliers de club de l'hexagone. Ils s'exportent même en dehors de nos frontières puisque le savoir faire des meilleurs est reconnu dans les compétitions internationales .


Chacun de ces sports cérébraux est doté d'une véritable DIMENSION SOCIALE favorisant l'apprentissage et le partage .


Pour continuer à exister, la belote le tarot et le bridge doivent pouvoir être accessibles à la jeune génération, à la génération INTERNET.


Cela passe donc par la possibilité d'organiser des tournois en ligne .


Alors que les variantes de poker reconnues notoirement addictives sont autorisées à se développer, il serait dommageable de ne pas en faire de même pour la belote, le tarot et le bridge, avec toutes les valeurs qu'ils communiquent.


 

Éléments de contexte
Explication de l'article :",2015-10-13 19:03:10,10,0,101.0,2.0,4.0,4.0,1.0,-1.0,0.0673076923076923,-1.0
584,"linux. Moi qui suis un ""vieux"", je peux dire que le gros interet de linux, surtout par rapport a win..., c'est que ça fait travailler la cervelle,et que donc ça reconnecte les neurones. J'ai du apprendre, en 1995, l'OS UNIX. heureusement qu'il y avait un jeune ( j'avais 50 à l'époque,doncde loin le plus vieux stagiaire)qui m'a parlé de Linux : je crois bein que c'est linux qui m'a permis d'avoir mon diplôme. Même mon épouse, qui ne connait pas grand choes à l'informatique, est sous Ubuntu .

Éléments de contexte
Explication de l'article :
Interet de Linux",2015-10-13 18:08:30,18,0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0
581,"L'universalité du numérique. Cette loi doit être fondée sur les Droits humains, Ouvert, Accessible à tous et caractérisé par une participation Multipartite: Principes d’universalité de numérique  (principes D-O-A-M):


 

Éléments de contexte
Explication de l'article :
L’accès universel à l’information et au savoir ainsi qu’aux TICs en favorisant la création d’infrastructures d’accès public, et en aidant les utilisateurs quels qu’ils soient à renforcer leur capacité à se servir de l’Internet comme des créateurs d’information et de savoir.


L’accès universel, ouvert, abordable et sans entrave à l’information et au savoir et réduire la fracture numérique, y compris l’écart entre les hommes et les femmes, promouvoir des normes transparentes


La liberté d’expression s’applique et doit être respectée en ligne et hors connexion, conformément à l’Article 19 de la Déclaration universelle des droits de l’homme et à l’Article 19 du Pacte international relatif aux droits civils et politiques, et que toute restriction à la liberté d’information doit se conformer aux normes internationales figurant dans l’Article 19(3) du Pacte international relatif aux droits civils et politiques.


Le droit à la vie privée doit être respecté en ligne comme hors connexion conformément à l’Article 12 de la Déclaration universelle des droits de l’homme et à l’Article 17 du Pacte international relatif aux droits civils et politiques.


Le rôle essentiel que l’anonymat et le cryptage peuvent jouer pour le plein exercice des droits à la vie privée et à la liberté d’expression.


L’accès
ouvert aux informations savantes, scientifiques et journalistiques, aux données des pouvoirs publics, et aux logiciels gratuits à source ouverte pour la construction de ressources transparentes de savoir


L’accès
ouvert aux informations savantes, scientifiques et journalistiques, aux données des pouvoirs publics, et aux logiciels gratuits à source ouverte pour la construction de ressources transparentes de savoir.


Aborder les aspects éthiques fondés sur les droits humains de la société de l’information pour promouvoir une réflexion, de la recherche et un dialogue public éthiques, fondés sur les droits de l’homme, autour des implications des technologies nouvelles et émergentes ainsi que de leurs effets potentiels sur la société",2015-10-13 17:03:55,71,0,2.0,2.0,0.0,0.0,0.0,0.013888888888888888,-1.0,-1.0
580,"Accès universel à l’information et au savoir. Les services de l’Etat, des collectivités territoriales et des établissements publics  doivent créer les conditions en faveur de politiques publiques en matière de TICs qui renforcent l’accès à l’information et qui soient guidées par des principes de gouvernance garantissant la transparence, la responsabilité, le multilinguisme, l’inclusion, l’égalité des sexes et la participation citoyenne y compris des jeunes, des personnes handicapées et d’autres groupes marginalisés et vulnérables. 


Les services de l’Etat, des collectivités territoriales et des établissements publics  doivent  créer les conditions d’un accès universel, ouvert, abordable et sans entrave à l’information et au savoir et réduire la fracture numérique tout en promouvant et en protégeantet les normes relatives aux droits humains et à la liberté d’expression et à la libre circulation de l’information et des idées sur l’Internet.


 


 

Éléments de contexte
Explication de l'article :
Promouvoir
l’accès universel à l’information et au savoir ainsi qu’aux TICs en favorisant la création d’infrastructures d’accès public, et en aidant les utilisateurs quels qu’ils soient à renforcer leur capacité à se servir de l’Internet comme des créateurs d’information et de savoir.


Réaffirmer la contribution importante que constitue un accès ouvert aux informations savantes, scientifiques et journalistiques, aux données des pouvoirs publics, et aux logiciels gratuits à source ouverte pour la construction de ressources transparentes de savoir.


Réaffirmer que la liberté d’expression s’applique et doit être respectée en ligne et hors connexion, conformément à l’Article 19 de la Déclaration universelle des droits de l’homme et à l’Article 19 du Pacte international relatif aux droits civils et politiques, et que toute restriction à la liberté d’information doit se conformer aux normes internationales figurant dans l’Article 19(3) du Pacte international relatif aux droits civils et politiques.


Noter la pertinence pour l’Internet et pour les communications numériques de la Convention relative au droit des handicapés, de la Convention sur l’élimination de toutes les formes de discrimination à l’égard des femmes, ainsi que des travaux du Bureau du HautCommissaire aux droits de l’homme concernant l’interdiction de l’incitation à la haine nationale, raciale ou religieuse qui constitue une incitation à la discrimination, à l’hostilité ou à la violence (Plan d’action de Rabat 2012) et promouvoir des mécanismes éducatifs et sociaux créatifs pour lutter contre les propos haineux en ligne, sans pour autant que cette mesure soit utilisée pour limiter la liberté d’expression",2015-10-13 16:13:18,112,1,3.0,0.0,0.0,0.0,0.0,0.017699115044247787,-1.0,-1.0
574,"Usage des formats ouverts exclusivement. Les administrations utilisent pour leurs échanges et leurs correspondances exclusivement des formats ouverts.

Éléments de contexte
Explication de l'article :
Afin de garantir la pérénité des données et l'égal accès de tous à l'information et à la communication.


Par exemple, actuellement pour remplir certains dossiers européens il faut utiliser une version de acrobat reader obsolète (la 11) Impossibilité de remplir les dossiers si on a mis à jour son logiciel (et évidemment impossibilité depuis un système d'exploitation non propriétaire). Certaines administrations envoient leurs documents en .docx et on ne peut utiliser de logiciel libre pour répondre. Ce qui oblige le citoyen à acheter une licence auprès de Microsoft pour effectuer ses démarches citoyennes.


Enfin le format ouvert permet de s'assurer de leur usage ultérieur puisque les spécifications resteront disponibles pour les futurs développeurs.",2015-10-13 11:55:46,24,1,3.0,1.0,1.0,1.0,0.0,0.08,-1.0,-1.0
572,"Alternatives au paiement par SMS. Lors d'un règlement par internet, la banque demande souvent à l'utilisateur d'entrer un code reçu par SMS pour plus de sécurité, sans quoi le paiement n'est pas validé.


Il serait bon de mettre en place une alternative à cela, pour les personnes qui n'ont pas du tout de téléphone portable, qui l'ont perdu à un moment X, ou qui ne souhaitent pas l'utiliser pour ce genre d'opérations.

Éléments de contexte
Explication de l'article :",2015-10-13 10:16:43,15,0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
570,"Creation d'un affichage municipal électronique. Pour pallier l'incapacité souvent matérielle de consultation des affichages réglementaires municipaux (arrêtés, délibérations, etc), il serait intéressant de créer une base permettant à une mairie de ""déposer"" sur un site internet spécifique les documents affichables normalement sur les panneaux d'affichage dédiés.


Gain de temps pour la commune et facilité de consultation pour le citoyen.


 


 


 

Éléments de contexte
Explication de l'article :",2015-10-12 22:38:05,13,0,3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
568,"Permettre le paiement par SEPAMAIL. Autoriser le paiement des prestations publiques via une simple adresse mail, la demande de réglement est alors transmise par le créancier au débiteur via son adresse mail au travers des établissements bancaires validant l'authenticité des parties, le débiteur accepte ou refuse la demande de reglement par virement sepa depuis le lien adressé par mail.

Éléments de contexte
Explication de l'article :
la modernisation du service public passe par l'adoption généralisée des nouveaux moyens de paiements mobiles issus des nouveaux circuits de réglements
sepa interbancaires et européens


http://www.sepamail.eu/",2015-10-12 22:26:03,14,0,0.0,0.0,3.0,0.0,1.0,-1.0,-1.0,-1.0
564,"Informer le consommateur sur les débits. VI. L’article L. 121-83 du code de la consommation est ainsi modifié :


1° le b) est complété par les mots : « y compris les débits minimums, moyens, maximums montants et descendants fournis lorsqu’il s’agit de services d’accès à internet fixe et une estimation des débits maximums montants et descendants fournis dans le cas de services d’accès à internet mobile ; »


2°le d) est ainsi rédigé : « Les compensations et formules de remboursement applicables lorsque le niveau de qualité de services ou les débits prévus dans le contrat, ou annoncés dans les publicités ou les documents commerciaux relatifs à l’offre souscrite ne sont généralement pas atteint, de façon continue ou récurrente ; »


3° le g) est complété par les mots : «, de protection de la vie privée et des données à caractère personnel, ainsi que l’impact des limitations de volume, de débits ou d’autres paramètres sur la qualité de l’accès à internet, en particulier l’utilisation de contenus, d’applications et de services, y compris ceux bénéficiant d’une qualité optimisée. » 

Éléments de contexte
Explication de l'article :
Le consommateur a droit à une information claire et honnête, et il est important que les opérateurs qui investissent dans les réseaux performants puissent être récompensés de leurs efforts.",2015-10-12 17:09:13,72,2,8.0,0.0,0.0,0.0,0.0,0.0410958904109589,-1.0,-1.0
558,"Elargissement du service. La téléphonie sociale ayant une mission d’assistance (SOS femmes battues, Info Cancer, …) doit être également accessible par la mise à disposition d’un service simultané de traduction écrite et en Langue des Signes Française.

	
	
	Le dispositif d’accessibilité doit être disponible dans les mêmes conditions horaires que le service téléphonique concerné.

	
	
	Le déploiement du dispositif doit être progressif avant deux ans après l’application de la Loi. La couverture doit être également progressive en France métropolitaine et dans les DOM-TOM.

	

Éléments de contexte
Explication de l'article :
Il est important de préciser dans la loi que le centre-relais téléphonique s'applique à tous les numéros, y compris les numéros verts, à tout territoire français (les DOM-TOM compris), et à tous les créneaux horaires.",2015-10-12 15:09:26,15,1,415.0,0.0,0.0,4.0,0.0,-1.0,0.002403846153846154,-1.0
557,"Prix du service d'accessibilité. Le dispositif d’accessibilité téléphonique ne doit pas être supporté par l’usager sourd ou malentendant car le besoin de communication peut être universelle (dans les deux sens). Seul le prix des communications doit lui être facturé, comme pour n’importe quel autre usager.

Éléments de contexte
Explication de l'article :
Comme tout citoyen, nous refusons de payer l'accessibilité. Car elle appartient à la société. L'accessibilité est universelle. Dans le cas du centre-relais
téléphonique, les entendants ont autant besoin de ce service que les sourds. Les personnes entendantes
auront également besoin de joindre la personne sourde


Nous payerons le temps de communication réel comme tout le monde.",2015-10-12 15:07:22,7,6,403.0,4.0,0.0,0.0,0.0,-1.0,0.012254901960784314,-1.0
556,"Elargir à des opérateurs compétents en LSF. Les spécifications techniques et la qualification des interprètes, des traducteurs et des opérateurs doivent être précisées dans un décret pour garantir la qualité du dispositif d’accessibilité et l’accès à tous les utilisateurs quel que soit leur profil de communication, y compris ceux qui privilégient les échanges en Langue des Signes Française (LSF), langue dans laquelle ils sont plus à l’aise.

Éléments de contexte
Explication de l'article :
Nous avons tendance à focaliser uniquement à l'accessibilité par la transcription écrite et/ou l'interprétation en Langue des Signes Française.


Nous pouvons également mettre en place des postes où les professionnels communiqueront directement les personnes sourdes et malentendantes (à condition d'avoir une bonne
maîtrise de la langue) 



Nous voyons comme des opérateurs qualifiés, donc ils ont un diplôme, et/ou une formation spécifique, avec une coméptence complémentaire en Langue des Signes (de niveau maîtrise C1 du CECRL)",2015-10-12 15:00:45,43,0,388.0,3.0,5.0,0.0,2.0,0.022727272727272728,0.02295918367346939,-1.0
554,"Label “Entreprise numérique citoyenne ”. Peuvent accéder au label “entreprises numériques citoyennes”, les entreprises de l’économie numérique qui contribuent à faciliter les usages numériques par:



	leurs concours à la Contribution Volontaire des Entreprises du Numérique au Fonds de Solidarité Numérique selon les dispositions fixées par le décret…
	l’orientation de leurs taxes d’apprentissage vers les “Écoles du numérique”
	la mise en place, à destination de leurs propres salariés facilitant l’appropriation sociale des usages du numérique, notamment par l’accès facilité aux offres de services de la médiation numérique.
	l’embauche des personnes issus de dispositifs d’inclusion sociale et numérique tels que fixés annuellement par décret [Grandes Ecoles du numérique, Emplois d’Avenir Numériques, etc…]

Éléments de contexte
Explication de l'article :
Cet article a pour objet de soutenir le fonctionnement en écosystème des différentes composantes de l'écnomie numérique, dont le lien entre médiation numérique et entreprises du numérique.",2015-10-12 14:46:00,32,0,47.0,4.0,1.0,0.0,1.0,0.030303030303030304,0.11538461538461539,-1.0
553,"La filière de activités et métiers de la médiation numérique. Relèvent des métiers de la médiation numérique, selon des modalités définies par décret en Conseil d’Etat, les personnes physiques ainsi que les dirigeants sociaux des personnes morales qui exercent, à titre principal ou secondaire, une activité d’accompagnement, d’intermédiation, d’appui à la mise oeuvre, en vue de contribuer à la capacitation, l’appropriation sociale, l’inclusion sociale des citoyens au regard des usages numériques, et le développement de projets et de stratégies territoriales en vue de développer les usages numériques, caractérisée par la maîtrise de gestes et de techniques en vue de l’appropriation sociale des usages et des enjeux du numérique. La liste des métiers de la médiation numérique est fixée par arrêté conjoint des ministres chargés de la jeunesse et des sports, de la culture et du numérique.
Une section spécifique aux métiers de la médiation numérique est créée au sein du répertoire des métiers. 


Au sein de la fonction publique territoriale, sont créés par décret portant statut particulier du cadre d’emplois des animateurs médiateur numérique relevant de catégorie C, des agents de développement de médiation numérique, relevant de la catégorie B, et des ingénieurs d’innovation sociale et numérique relevant de la catégorie A


Est inscrite à la plus proche révision de la nomenclature des activités françaises (NAF) la catégorie des services de la médiation numérique au sein de la sous-catégorie 7490.

Éléments de contexte
Explication de l'article :
À la manière de la loi Pinel ayant institué la filière des métiers d'art, il s'agit de structurer durablement la filière métiers de la médiation numérique. Il s'agit également de prendre en compte la diversité de nature des employeurs (droit privé / FPT) et de contribuer par ce biais à la montée en compétence d'une part, mais également la dialogue entre les filières de la médiation numérique et les filières plus ""classique"" de l'économie numérique.",2015-10-12 14:41:45,64,3,49.0,0.0,0.0,1.0,0.0,0.06153846153846154,0.02,-1.0
552,"Les pôles régionaux de la médiation numérique. Les pôles régionaux de la médiation numérique  assurent au plan local la promotion et le développement de la médiation numérique. Ils sont constitués des acteurs de la médiation numérique ayant leur siège social ou un établissement situé dans leur ressort et des organisations professionnelles régionales de celles-ci. En application du principe de parité, la différence entre le nombre de femmes et le nombre d’hommes parmi les représentants de chaque acteur ou organisation est inférieure ou égale à un.


Ils sont regroupés au sein d’un Conseil national de la médiation numérique, qui anime et coordonne le réseau des pôles régionaux de la médiation numérique et consolide, au niveau national, les données économiques et les données qualitatives recueillies par celles-ci.


Ils assurent à cet effet, au bénéfice des acteurs de la médiation numérique, sans préjudice des missions des organisations professionnelles ou interprofessionnelles et des réseaux locaux d’acteurs :



	La représentation auprès des pouvoirs publics des intérêts des acteurs de la médiation numérique;
	L’appui à la création, au développement et au maintien des acteurs de la médiation numérique ;
	L’appui à la formation des dirigeants et des salariés des acteurs de la médiation numérique ;
	La contribution à la collecte, à l’exploitation et à la mise à disposition des données économiques et sociales relatives aux acteurs de la médiation numérique ;
	L’information des acteurs sur la dimension européenne de la médiation numérique et l’appui à l’établissement de liens avec les entreprises du secteur établies dans les autres Etats membres de l’Union européenne ;


Dans des conditions définies par décret, les pôles de la médiation numérique, tiennent à jour et assurent la publication de la liste des acteurs de la médiation numérique qui sont situées dans leur ressort.


Dans chaque région, le représentant de l’Etat dans la région et le président du conseil régional concluent une convention d’agrément avec le pôle régional de la médiation numérique. Le représentant de l’Etat dans la région et le président du conseil régional peuvent proposer aux autres collectivités territoriales intéressées ou à leurs groupements d’être parties à cette convention d’agrément.


L’animation de chaque pôle de la médiation numérique est fixée conjointement par l’État et le conseil régional et fait l’objet d’une convention tri-annuelle.

Éléments de contexte
Explication de l'article :
Il s'agit de faciliter et ""instituer"" la place et le rôle des pôles régionaux de la médiation numérique. L'échelon territorial est fixé sur les nouvelles grandes Régions déterminées par la Loi NOTRe. Leur format sont inspirés des chambres régionales de l'économie sociale et solidaire. Leur modèle diffère sur l'animation de ces pôles, confiés à une structure qui a pour mission de faire fonctionner ce pôle, sa gouvernance, sa présence territoriale.",2015-10-12 14:39:47,43,7,54.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.03571428571428571,-1.0
551,"L’agrément « acteur de la médiation numérique d’utilité sociale ». Peut prétendre à l’agrément “ acteurs de la médiation numérique d’utilité sociale ”, les organismes remplissant les conditions cumulatives suivantes:



	s’il s’agit d’une entreprise, l’organisme fait l’objet de l’agrément “entreprise solidaire d’utilité sociale”.
	s’il s’agit d’un organisme porté par une collectivité, un établissement public de coopération intercommunale à fiscalité propre, un service central ou déconcentré de l’État, ou tout autre forme d’Etablissement public, les services de la médiation numérique doivent faire l’objet d’une affectation de ressources humaines et matérielles dédiées pour pouvoir relever de l’agrément, tel que préciser dans la Charte de la Médiation numérique
	l’organisme est signataire de la charte de la médiation numérique, conjointement élaborée par les services de l’État le Conseil National de la médiation numérique.
	l’organisme développe des services de la médiation numérique tels que décrits dans le référentiel des services de la médiation numérique pour une part significative de ses activités, tel que précisé par décret.


Les pôles de la médiation numérique accompagnent, au titre des missions que leurs sont confiés, les organismes dans l’obtention de cet agrément qui est délivré par les services de l’Etat.


L’État octroie à ces organismes la qualité de SSIG ou de SIEG au double titre de leurs services d’utilité sociale et des les actions liées à l’innovation. Ces organismes relèvent ainsi du régime dérogatoire aux règles des minimi.


Les organismes faisant l’objet de cet agrément sont éligibles aux fonds et accords de coopération portés par le Fonds de Solidarité Numérique. Conformément aux préconisations du Rapport Camani / Verdier, l’Etat consacre une partie des sommes collectées au titre du Service Universel pour alimenter  le Fonds de Solidarité Numérique. Ce montant est fixé par décret pour trois ans.


Cet agrément permet par ailleurs d’accéder au dispositif FONJEP Numérique abondé par l’Etat et de manière volontariste par les collectivités qui le souhaitent.

Éléments de contexte
Explication de l'article :
Sans uniformiser le champs de la médiation numérique et en prenant en compte la diversité des acteurs, il s'agit
d'améliorer la lisibilité et la qualité de la réponse fournie en matière de médiation numérique.
Ce mécanisme est à mettre en persepctive avec les agréments de type ""éducation populaire"" ou ""ESUS"" lié à la loi Hamon.",2015-10-12 14:36:55,30,0,51.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.019230769230769232,-1.0
550,"Les politiques territoriales de la médiation numérique. La Région élabore, en concertation avec le(s) pôles de la médiation numérique dont elle relève ainsi qu’avec les organismes et acteurs de la médiation numérique, une stratégie régionale de la médiation numérique et peut contractualiser avec les départements, les communes et les établissements publics de coopération intercommunale à fiscalité propre pour la mise en œuvre des stratégies concertées et le déploiement de la médiation numérique sur le territoire régional.



	– Le représentant de l’Etat dans la région et le président du conseil régional organisent, au moins tous les deux ans, une conférence régionale de la médiation numérique à laquelle participent notamment les membres des pôles de la médiation numérique dont relève le territoire,, les réseaux locaux d’acteurs de la médiation numérique, les représentants des collectivités territoriales concernées ainsi que les partenaires sociaux concernés.
	– Au cours de la conférence régionale de la médiation numérique, sont débattus les orientations, les moyens et les résultats des politiques locales de développement de la médiation numérique. Ces débats donnent lieu à la formulation de propositions pour le développement de politiques publiques territoriales de la médiation numérique. Est également présentée l’évaluation de la délivrance de l’agrément « acteur de la médiation numérique ». Les politiques publiques des collectivités territoriales et de leurs groupements en faveur de la médiation numérique peuvent s’inscrire dans des démarches de co-construction avec l’ensemble des acteurs concernés. Les modalités de cette co-construction s’appuient notamment sur la mise en place d’instances associant les acteurs concernés ou de démarches associant les citoyens au processus de décision publique.
	– Les acteurs publics (services centraux et déconcentrés de l’Etat, services régionaux) fixent au sein des Contrats de Projets et des programmations européennes des moyens explicitement dédiés à services de la médiation numérique.
	– Afin de contribuer à l’observation et l’évaluation des politiques territoriales en matière d’appropriation sociale des usages numériques et de l’appui à la transition numérique, les acteurs de la médiation numérique font l’objet d’une représentation au sein des Conseils Économiques Sociaux et Environnementaux Régionaux (CESER).

Éléments de contexte
Explication de l'article :
Il s'agit dans le présent article de définir les politiques territoriales de la médiation numérique, au même titre que les politiques d'aménagement en infrastructures du territoire. Les deux - infrastructure et médiation - constituant la notion d'aménagement numérique du territoire.",2015-10-12 14:33:45,67,5,55.0,1.0,0.0,1.0,0.0,0.08823529411764706,0.03508771929824561,-1.0
549,"Les compétences des différents échelons territoriaux. La loi NOTRé est modifiée comme suit:
Sont confiés aux Départements au titre de leurs compétences spécifiques la définition d’un schéma de cohésion sociale et numérique visant à l’articulation entre les politiques d’inclusion sociale et les politiques de médiation numérique.


Est confié aux Régions au titre de leurs compétences spécifiques la mise en place d’un volet “médiation numérique” au sein du SDTAN introduit par la loi du 17 décembre 2009 relative à la lutte contre la fracture numérique (loi Pintat), articles 23 et 24 ou au sein de SRADDT lorsque celui-ci comprend un volet numérique conformément à la loi n° 2014-58 du 27 janvier 2014 de modernisation de l’action publique territoriale et d’affirmation des métropoles.


Est créé par décret, un accès bonifié au fonds d’aménagement numérique des territoires (FANT) pour les collectivités faisant dotant un volet “médiation numérique” au sein de leur SDTAN

Éléments de contexte
Explication de l'article :
Il s'agit de contribuer à la structuration des actions de médiations numériques par l'articulation des compétences historiques des collectivités avec le champs de la médiation numérique. Et de développer par le biais d'une mesure incitative, le développement d'un volet ""médiation numérique"" dans les politiques contractuelles de ces collectivités.",2015-10-12 14:25:30,46,2,17.0,1.0,0.0,0.0,1.0,0.06382978723404255,0.10526315789473684,-1.0
545,"Traduction en LSF des sites internet du service public. Les démarches administratives effectuées en ligne doivent être accessible par une traduition intégrale en Langue des Signes Française.

Éléments de contexte
Explication de l'article :
Il y a un fort taux d'illetrisme, le français est pour une grande partie des sourds maîtrisant la Langue des Signes Française une seconde langue.


Il est indispensable de rendre accessible les démarches administratives (impôts, CAF, sécurité sociale, ...)
pour les personnes sourdes dans leur
langue naturelle. Afin qu'ils prennent
en toute connaissance de cause leurs obligations et ainsi
leur permettre d'éviter ainsi des désagréments administratifs (souvent des pénalités)",2015-10-12 11:45:19,23,0,373.0,12.0,0.0,3.0,1.0,0.041666666666666664,0.03367875647668394,-1.0
546,"Journal télévisé en Langue des Signes. Dans les chaînes publiques, au moins un journal télévisé aux heures de grande écoute (forte audience) accessible par transcription écrite ET en Langue des Signes Française.

Éléments de contexte
Explication de l'article :
tionLa Convention des Droits des Personnes Handicapées du 1er avril 2010
et la Charte LSF du Conseil Supérieur Audiovisuel
signé en janvier 2015
obligent à reconnaître l'accès à l'information. Le premier stipule que l'Etat accepte et facilite le recours à la langue des signes; reconnaît et favorise l'utilisation de la Langue des Signes.


Elle peut être assuré par :


- un interprète professionnel diplômé


- un journaliste maîtrisant la Langue des Signes (niveau C1 du CECRL)


Ce dernier revient aussi
à favoriser la création de nouveaux métiers et l'emploi des personnes sourdes.",2015-10-12 12:07:53,22,0,385.0,3.0,0.0,8.0,0.0,0.043478260869565216,0.010282776349614395,-1.0
547,"Dignité des personnes sourdes et malentendantes. Remplacer ""déficientes auditives"" par ""sourdes et malentendantes""

Éléments de contexte
Explication de l'article :
La nouvelle classification internationale fonctionnelle
du handicap, et la convention
des Droits des Personnes
Handicapées décrété le 1er avril 2015
apporte une nouvelle vision sur le handicap, non porté par une déficience mais par une identité propre. C’est pourquoi nous souhaitons remplacer « des personnes déficientes auditives » par « des personnes sourdes et malentendantes ».",2015-10-12 12:12:40,13,0,387.0,7.0,0.0,2.0,0.0,-1.0,0.020253164556962026,-1.0
534,"Engagement des organismes publics à accuser réception d'un message électronique. Quand un organisme public met à disposition un moyen électronique de le contacter, il s'engage à remettre à l'expéditeur un accusé de réception dans un délais qu'il aura précisé. 


Cet accusé de réception ne fera pas foi que le message a été lu, mais que la demande a été correctement reçue par le système électronique de l'organisme public.


L'accusé de réception devra indiquer le délais que l'organisme public juge nécessaire pour que le contenu du message soit lu par la personne ou service en charge du suivi du moyen de communication qu'il a mis en place. L'accusé de réception devra préciser si l'organisme s'engage à envoyer par la suite une confirmation de lecture effective du message par le destinataire cité dans le message.


En cas de disfonctionnement du moyen électronique de l'organisme public, du fait d'un défaut des moyens matériels ou en personnels, l'organisme s'engage à le notifier sur celui-ci dés qu'il en a eu connaissance en précisant les dates pour lesquels les accusés de réception n'ont pû être envoyés.


Si le moyen choisi par l'organisme réclame, obligatoirement ou non, l'adresse email de l'expéditeur, l'accusé de réception sera un email. L'organisme public n'est pas astreint à ce que ses emails d'accusé de réception soit signés avec un certificat numérique. L'accusé de réception n'aura pas de valeur en droit permettant au destinataire d'attester qu'il a contacté l'organisme public.


L'organisme public n'est pas astreint à ces engagements et dispositions quand le moyen électronique rend automatiquement public le message envoyé par l'expéditeur comme dans les cas d'un forum, profil de réseau social, commentaires d'un blog.

Éléments de contexte
Explication de l'article :
Alors que les moyens électroniques devrait simplifier et écourter les délais quand on contacte un organisme public, hors si l'organisme cesse de récupérer et lire ses messages le demandeur se retrouve à perdre plus de temps en attente puis en démarches ultérieures et par d'autres moyens que si le moyen électronique n'avait pas été mis à sa disposition.",2015-10-11 13:52:56,41,1,3.0,2.0,1.0,0.0,2.0,0.047619047619047616,-1.0,-1.0
525,"Egalité des citoyens pour un accès haut débit à internet quel que soit le lieu du territoire.. Le développement rapide des techniques de communication et de l’informatique n’a pas été suivi aussi rapidement par les différentes techniques de transport de la donnée.


L’utilisation du réseau téléphonique cuivre n’est absolument pas compatible avec l’internet actuel.


Il existe encore des zones en bas débit! Le bas débit cela veut dire 28 Kbits seconde dans le meilleur des cas. Cela veut dire aussi que ce débit est incompatible avec l’internet actuel ainsi que les logiciels actuels. Les mises à jour de l’antivirus et des logiciels d’exploitation sont quasi impossible en bas débit.


Pour corriger cela on a mis en place pour les zones d’ombre des solutions Hertziennes (satellites et autres…..)


Mais là il y a une véritable injustice trop criante ces internautes obligés d’utiliser ces systèmes sont lésés par rapport au réseau fibre.


Non content d’avoir des performances moindre ils sont très souvent soumis à des tarifs plus élevé, et surtout à des quotas de volume leur empêchant d’utiliser internet à 100 % .


Il est impératif de développer la fibre sur tous le territoire sans discrimination entre zones rurales et urbaines et de laisser ces solutions hertziennes aux mobiles ce qui libèrera de l’espace.

Éléments de contexte
Explication de l'article :
1-Priorité à la mise en place de la fibre dans tout le territoire (les citoyens payent leurs impôts dans tout le territoire)


2- Si un internaute se trouve en zone d’ombre, ou mal desservi en débit, donc obligé de prendre une solution hertzienne, il devra être traité de façon égale à un internaute fibré (débit identique, tarif identique, et surtout absence de quotas de volume)


3-Dès que possible on devra amener la fibre à cet internaute car les solutions hertziennes sont actuellement moins performante (problème de propagation, Ping etc….)",2015-10-10 22:00:17,42,0,7.0,1.0,1.0,2.0,0.0,0.023255813953488372,-1.0,-1.0
524,"Langues régionales dans les territoires. Demander que les sites internet, et certains documents administratifs des échelons locaux soient disponibles en langue régionale en plus du français.

Éléments de contexte
Explication de l'article :
Le flamand, l'alsacien, le breton le corse ... sont des langues régionales parlées par une partie de la population. Pour une meilleure accessibilité et une réduction des inégalités (souvent des inégalités vieux-jeune), il serait opportun d'effectuer les démarches locales dans la langue locale.",2015-10-10 21:52:48,8,0,3.0,1.0,2.0,0.0,1.0,-1.0,-1.0,-1.0
